0.419803	0.292724	0.126933	-0.0144837	-0.0618386	-0.137434	-0.321977	-0.452707	-1.07128	-1.73869	-2.38668	-3.12759	-3.93504	-4.73904	-5.4493	-6.06347	-6.53948	-6.8469	-7.05609	-7.12805	-7.09961	-6.97355	-6.79254	-6.47654	-6.00615	-5.3935	-4.57391	-3.58592	-2.4094	-1.17365	0.0772159	1.27717	2.36681	3.34454	4.15158	4.79196	5.31462	5.78553	6.14163	6.40769	6.5928	6.59734	6.44004	6.11519	5.63403	5.07837	4.48797	3.81767	3.06046	2.36269	1.825	1.25448	1.13344	1.04304	0.869662	0.72778	0.652754	0.590277	0.501809	
0.418484	0.282112	0.0984086	-0.0328824	-0.0561221	-0.0987895	-0.248522	-0.346991	-0.973146	-1.62193	-2.25643	-2.99033	-3.77802	-4.56457	-5.25227	-5.83851	-6.28285	-6.5606	-6.74772	-6.81392	-6.79303	-6.70018	-6.54501	-6.26251	-5.81627	-5.22936	-4.43177	-3.48436	-2.36345	-1.18546	0.0102899	1.15748	2.20829	3.15368	3.9324	4.55561	5.08478	5.54984	5.91214	6.17187	6.36307	6.38628	6.26071	5.97903	5.53571	5.01699	4.46591	3.80418	3.0441	2.33747	1.79375	1.21972	1.13424	1.05527	0.892356	0.755113	0.666523	0.601288	0.503358	
0.0883389	-0.0443335	-0.224672	-0.35955	-0.40402	-0.452727	-0.586066	-0.669267	-1.26255	-1.88023	-2.49545	-3.22516	-3.98725	-4.7389	-5.39162	-5.94222	-6.34463	-6.55684	-6.68325	-6.69536	-6.61392	-6.48387	-6.29364	-5.98921	-5.52652	-4.9246	-4.12495	-3.19492	-2.10124	-0.954931	0.205575	1.31379	2.31642	3.21528	3.95772	4.53911	5.04117	5.48315	5.82398	6.07139	6.2495	6.27045	6.15315	5.88348	5.44782	4.93017	4.36919	3.6992	2.95002	2.23093	1.66032	1.05425	0.932097	0.821127	0.626143	0.481582	0.378677	0.293653	0.180465	
0.00721436	-0.12058	-0.295084	-0.413417	-0.445952	-0.475793	-0.591453	-0.67389	-1.23325	-1.83036	-2.44771	-3.16693	-3.92144	-4.67061	-5.31535	-5.86114	-6.23952	-6.4418	-6.56229	-6.56933	-6.49177	-6.37404	-6.18268	-5.8967	-5.44907	-4.8576	-4.07775	-3.1741	-2.11368	-0.989905	0.156937	1.23788	2.21901	3.08887	3.7967	4.34666	4.82332	5.2441	5.58309	5.82556	5.9999	6.02396	5.91976	5.66921	5.23933	4.72376	4.16214	3.50207	2.76744	2.06092	1.51286	0.931501	0.805541	0.693754	0.518918	0.376917	0.279065	0.204804	0.0957891	
-0.039115	-0.178812	-0.357976	-0.481582	-0.52277	-0.57879	-0.728189	-0.861867	-1.38598	-1.93877	-2.51987	-3.21934	-3.93871	-4.64148	-5.25063	-5.76997	-6.11954	-6.29281	-6.3799	-6.35145	-6.22667	-6.05678	-5.83175	-5.50787	-5.03722	-4.41776	-3.60923	-2.69922	-1.65293	-0.533606	0.609632	1.68254	2.64786	3.49639	4.17162	4.66762	5.07825	5.45687	5.75382	5.96388	6.10611	6.10599	5.99201	5.73887	5.30171	4.77566	4.19195	3.53093	2.81149	2.12985	1.62404	1.10547	0.953391	0.811018	0.606035	0.441465	0.311159	0.205502	0.0702072	
-0.0385969	-0.192176	-0.385179	-0.530587	-0.592775	-0.66161	-0.814445	-0.96057	-1.48739	-2.01936	-2.57979	-3.26866	-3.95896	-4.60724	-5.17213	-5.63776	-5.94338	-6.08245	-6.13483	-6.09419	-5.95913	-5.7781	-5.55103	-5.23201	-4.78161	-4.17716	-3.39557	-2.53612	-1.56302	-0.514884	0.546421	1.5444	2.44514	3.23392	3.88156	4.34061	4.71381	5.07571	5.36278	5.58158	5.73049	5.75893	5.68867	5.48216	5.0917	4.61254	4.07463	3.46597	2.79745	2.14327	1.66855	1.18752	1.06208	0.92427	0.709219	0.544019	0.398296	0.256929	0.0973267	
-0.274834	-0.414634	-0.585641	-0.700803	-0.734809	-0.783804	-0.926379	-1.06731	-1.57612	-2.09194	-2.65869	-3.35143	-4.04307	-4.6846	-5.23403	-5.67784	-5.96309	-6.11071	-6.16887	-6.13367	-5.99952	-5.8303	-5.61261	-5.3188	-4.87974	-4.25635	-3.44092	-2.55097	-1.55904	-0.506556	0.553496	1.53697	2.44355	3.23492	3.88995	4.35553	4.757	5.14262	5.46551	5.70855	5.87171	5.90871	5.83894	5.61706	5.1938	4.68233	4.12002	3.48351	2.79306	2.11228	1.61191	1.10454	0.948374	0.777223	0.537613	0.341253	0.161381	0.0025947	-0.159309	
-0.1188	-0.310916	-0.522348	-0.678229	-0.735826	-0.814064	-0.977932	-1.12812	-1.6062	-2.10469	-2.65135	-3.32012	-3.97779	-4.57332	-5.07247	-5.4858	-5.75801	-5.90426	-5.94926	-5.88931	-5.73069	-5.5437	-5.3173	-5.04386	-4.62462	-4.00077	-3.17935	-2.29304	-1.30907	-0.279453	0.770677	1.74875	2.63802	3.4001	4.0108	4.43674	4.8057	5.1659	5.48168	5.72587	5.89266	5.935	5.88877	5.69488	5.31119	4.83861	4.32176	3.74212	3.09188	2.45687	1.99132	1.50943	1.35184	1.19405	0.941313	0.71726	0.498245	0.283272	0.0585993	
0.102697	-0.0910072	-0.313746	-0.489386	-0.579965	-0.677601	-0.855707	-1.00754	-1.48485	-1.9633	-2.50841	-3.17383	-3.82474	-4.41088	-4.90434	-5.2939	-5.52572	-5.63776	-5.65587	-5.5659	-5.37642	-5.16147	-4.91769	-4.64819	-4.21547	-3.57649	-2.74882	-1.85959	-0.887952	0.10452	1.09841	2.02004	2.86234	3.58676	4.15398	4.53349	4.85457	5.16834	5.45167	5.66364	5.80134	5.82105	5.75947	5.56487	5.19073	4.73899	4.24902	3.70191	3.09604	2.49906	2.06675	1.60843	1.48968	1.33832	1.09856	0.887614	0.684686	0.479431	0.266479	
0.220491	0.00733587	-0.238101	-0.438869	-0.576614	-0.737139	-0.979633	-1.21253	-1.66226	-2.1001	-2.61943	-3.26537	-3.90101	-4.48799	-4.98386	-5.36853	-5.59246	-5.69137	-5.68515	-5.57539	-5.36253	-5.13874	-4.89601	-4.64498	-4.20969	-3.56304	-2.72122	-1.8196	-0.834317	0.17128	1.1761	2.09438	2.93621	3.65464	4.21231	4.56957	4.87311	5.17226	5.44313	5.62572	5.74086	5.74513	5.68473	5.50255	5.13965	4.69323	4.22876	3.69561	3.12959	2.58964	2.22362	1.85649	1.72986	1.55966	1.31485	1.09175	0.870193	0.642695	0.407989	
0.460374	0.2341	-0.0229182	-0.229938	-0.395216	-0.581852	-0.842642	-1.10441	-1.52934	-1.9534	-2.47199	-3.12064	-3.78232	-4.39408	-4.89675	-5.30206	-5.54929	-5.66648	-5.66606	-5.54644	-5.31414	-5.08211	-4.83801	-4.58879	-4.1627	-3.51939	-2.67637	-1.76433	-0.777874	0.213408	1.20934	2.13493	2.98249	3.69966	4.24981	4.57778	4.86331	5.14872	5.40421	5.5852	5.68973	5.68762	5.63133	5.46265	5.12366	4.71359	4.28095	3.7672	3.23527	2.73063	2.39345	2.06265	1.92311	1.74424	1.50423	1.29662	1.09433	0.8796	0.641435	
0.199319	-0.0153651	-0.262576	-0.464318	-0.641416	-0.836031	-1.07403	-1.3392	-1.74354	-2.12414	-2.61838	-3.24506	-3.88357	-4.48364	-4.97099	-5.37823	-5.63128	-5.75014	-5.73587	-5.59724	-5.34945	-5.10864	-4.8621	-4.61307	-4.19357	-3.55315	-2.68778	-1.75053	-0.734948	0.279689	1.3085	2.25839	3.12615	3.84851	4.39299	4.71031	4.97685	5.24673	5.49208	5.66479	5.75377	5.72911	5.6489	5.45829	5.09398	4.64693	4.1861	3.6554	3.11347	2.61206	2.25258	1.93155	1.7785	1.56302	1.3138	1.09292	0.866396	0.631025	0.378242	
0.299955	0.0929058	-0.136202	-0.318899	-0.521339	-0.753349	-1.01763	-1.3181	-1.74083	-2.11705	-2.61143	-3.24375	-3.88362	-4.47442	-4.95553	-5.36509	-5.63712	-5.8025	-5.83462	-5.72284	-5.48811	-5.23916	-5.00782	-4.7746	-4.37655	-3.75558	-2.89519	-1.95821	-0.957486	0.040143	1.06313	2.01885	2.91742	3.6672	4.22705	4.55626	4.80298	5.07851	5.32824	5.5023	5.58838	5.55426	5.46486	5.27659	4.92687	4.48959	4.02814	3.49562	2.98564	2.53347	2.20355	1.92933	1.80346	1.59678	1.36738	1.16937	0.956774	0.727882	0.478507	
-0.108478	-0.2829	-0.486497	-0.642343	-0.843603	-1.05839	-1.30926	-1.58358	-1.95078	-2.28486	-2.73587	-3.33258	-3.94102	-4.50216	-4.95355	-5.35215	-5.60705	-5.75776	-5.77791	-5.6633	-5.43147	-5.16864	-4.92646	-4.68656	-4.28758	-3.67814	-2.84806	-1.94025	-0.973809	-0.00466394	1.02041	1.98117	2.88585	3.64224	4.22109	4.55783	4.79568	5.05229	5.27731	5.43059	5.48403	5.43461	5.32269	5.11016	4.73343	4.25098	3.73832	3.15941	2.62733	2.14826	1.79358	1.49342	1.32267	1.08859	0.841496	0.655213	0.45989	0.261973	0.0443156	
-0.339043	-0.507058	-0.70218	-0.852712	-1.05057	-1.23598	-1.45292	-1.68126	-2.0105	-2.31532	-2.75739	-3.35452	-3.94669	-4.47586	-4.90717	-5.3038	-5.56052	-5.71804	-5.7411	-5.62619	-5.39885	-5.14203	-4.9126	-4.71104	-4.35	-3.78553	-3.0008	-2.14587	-1.24569	-0.320601	0.677416	1.61723	2.52591	3.28496	3.87059	4.21289	4.46228	4.73033	4.97861	5.14912	5.22522	5.20789	5.12166	4.93594	4.58362	4.11919	3.61294	3.0291	2.49116	1.98887	1.60192	1.25569	1.0578	0.80847	0.570666	0.396533	0.207186	0.01385	-0.19082	
-0.233251	-0.429948	-0.644171	-0.808451	-1.01361	-1.21992	-1.45243	-1.78152	-2.07464	-2.35101	-2.77804	-3.35973	-3.94775	-4.44335	-4.8504	-5.22213	-5.46063	-5.61329	-5.6368	-5.52674	-5.30207	-5.04784	-4.80777	-4.59315	-4.23583	-3.6849	-2.91549	-2.08523	-1.23005	-0.347055	0.607546	1.50817	2.37763	3.10331	3.66777	3.9973	4.24397	4.49952	4.73596	4.9133	5.00225	5.00842	4.9522	4.80222	4.50696	4.09634	3.64044	3.10635	2.60867	2.15312	1.78948	1.54231	1.31272	1.03541	0.780933	0.593333	0.388902	0.171959	-0.0484738	
-0.310736	-0.494387	-0.684915	-0.845881	-1.03722	-1.23841	-1.44943	-1.77758	-2.05019	-2.33861	-2.76684	-3.34766	-3.93624	-4.42308	-4.81962	-5.18654	-5.42368	-5.57229	-5.5987	-5.49574	-5.26319	-5.00858	-4.77254	-4.55533	-4.2087	-3.6669	-2.90949	-2.08046	-1.23266	-0.368555	0.569997	1.45708	2.31625	3.03855	3.61201	3.94816	4.20309	4.47038	4.71458	4.91295	5.00343	5.01094	4.94246	4.77571	4.48176	4.07065	3.60227	3.06748	2.56065	2.0938	1.69502	1.43259	1.17075	0.895564	0.644245	0.469715	0.277532	0.0673731	-0.129452	
-0.151247	-0.362654	-0.577749	-0.762754	-0.962183	-1.17029	-1.39554	-1.74986	-2.03833	-2.31253	-2.73399	-3.30465	-3.88774	-4.36405	-4.74063	-5.08049	-5.30252	-5.46042	-5.50315	-5.42087	-5.21554	-4.9885	-4.78022	-4.5952	-4.29056	-3.79415	-3.08643	-2.3036	-1.51148	-0.710959	0.165451	0.99332	1.81784	2.52229	3.08999	3.43152	3.69452	3.97256	4.24948	4.49059	4.63066	4.69669	4.68627	4.5799	4.35796	4.013	3.61443	3.1425	2.67132	2.23752	1.87202	1.66163	1.42437	1.13887	0.887296	0.708302	0.50187	0.276156	0.0629963	
-0.154043	-0.365306	-0.576931	-0.749266	-0.950216	-1.16067	-1.36111	-1.68273	-1.99842	-2.30547	-2.7228	-3.30082	-3.88908	-4.36713	-4.73342	-5.06595	-5.30025	-5.47388	-5.54544	-5.48994	-5.32027	-5.10349	-4.9051	-4.71682	-4.41808	-3.939	-3.23563	-2.4609	-1.69245	-0.924469	-0.0828551	0.72737	1.5513	2.26922	2.868	3.25918	3.55938	3.86504	4.16546	4.43123	4.6095	4.68921	4.68601	4.60162	4.40863	4.08927	3.7154	3.24835	2.77368	2.34105	1.93115	1.66875	1.42847	1.15189	0.884572	0.688472	0.485234	0.270604	0.0577203	
-0.187855	-0.39398	-0.595549	-0.738581	-0.906821	-1.07799	-1.24443	-1.52655	-1.89392	-2.24454	-2.69014	-3.28179	-3.87631	-4.35334	-4.70155	-5.0014	-5.21136	-5.38492	-5.47302	-5.45746	-5.33922	-5.16889	-4.99454	-4.84207	-4.5761	-4.13573	-3.4802	-2.73192	-1.97478	-1.2476	-0.448361	0.324194	1.13782	1.86103	2.49386	2.94361	3.292	3.61786	3.94783	4.2401	4.45163	4.5645	4.56847	4.47914	4.29397	3.98103	3.61397	3.12667	2.62226	2.15498	1.70677	1.40226	1.21582	0.983847	0.750273	0.582578	0.40212	0.203856	0.0123203	
-0.139087	-0.317987	-0.489603	-0.598031	-0.73806	-0.894732	-1.0461	-1.28684	-1.66137	-2.03742	-2.49757	-3.08183	-3.66429	-4.14703	-4.48267	-4.76369	-4.95138	-5.1021	-5.18127	-5.15949	-5.03478	-4.87633	-4.72166	-4.58829	-4.35274	-3.96382	-3.36493	-2.66173	-1.9295	-1.22994	-0.449314	0.313999	1.1193	1.83791	2.46255	2.92618	3.29096	3.61211	3.929	4.21113	4.42842	4.53415	4.52121	4.40074	4.18421	3.83548	3.4267	2.89897	2.36406	1.87252	1.39077	1.05432	0.898078	0.719816	0.544529	0.42312	0.29126	0.155304	0.020857	
-0.105405	-0.292382	-0.468215	-0.588856	-0.75806	-0.943028	-1.12229	-1.38394	-1.73435	-2.10028	-2.51954	-3.05216	-3.57287	-3.99924	-4.28907	-4.53051	-4.68455	-4.80925	-4.87804	-4.84839	-4.72288	-4.55469	-4.38264	-4.24038	-4.02302	-3.68421	-3.17929	-2.58725	-1.96046	-1.35692	-0.664562	0.0276326	0.768174	1.43539	2.01917	2.45388	2.7964	3.09095	3.38225	3.6512	3.87495	4.0046	4.03132	3.95518	3.79372	3.49771	3.13557	2.66426	2.19446	1.76997	1.33943	1.03578	0.878139	0.723009	0.557259	0.447069	0.32645	0.196325	0.0663047	
0.0117109	-0.119442	-0.248845	-0.327225	-0.484016	-0.64579	-0.810312	-1.07264	-1.47674	-1.88236	-2.32758	-2.8799	-3.40145	-3.81408	-4.09322	-4.31038	-4.42483	-4.51822	-4.58232	-4.55536	-4.43248	-4.26662	-4.07869	-3.91065	-3.68661	-3.37211	-2.92281	-2.40055	-1.85887	-1.3385	-0.755091	-0.173853	0.476335	1.09683	1.6595	2.07517	2.41105	2.67962	2.93795	3.18249	3.39245	3.52462	3.5599	3.50832	3.36989	3.10082	2.75277	2.29185	1.84591	1.42362	1.00088	0.709105	0.611617	0.508453	0.401147	0.352691	0.291202	0.20863	0.127567	
-0.100936	-0.24981	-0.389851	-0.475637	-0.635081	-0.804818	-0.970158	-1.23146	-1.61598	-2.00027	-2.40378	-2.91189	-3.39478	-3.76503	-3.99946	-4.16628	-4.25736	-4.33771	-4.39546	-4.36012	-4.23057	-4.0568	-3.8579	-3.67065	-3.44879	-3.14973	-2.73975	-2.27312	-1.79636	-1.33271	-0.804867	-0.259793	0.361525	0.963886	1.50156	1.89952	2.21054	2.45543	2.68375	2.91295	3.11545	3.26672	3.33737	3.32384	3.22257	2.98401	2.66184	2.22941	1.79388	1.3933	0.984415	0.711963	0.607748	0.507549	0.38318	0.319626	0.234905	0.137612	0.0396556	
